pathway,size,snpPval,dnamPval,rnaseqPval,snpFDR,dnamFDR,rnaseqFDR,drivers,MiniMax,MiniMaxP,MiniMaxFDR
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION,15,0.74414857730326,0.481043582361645,0.35564435564435565,0.999201393685791,1,0.45446119059109585,DNAm and RNAseq,0.481043582361645,0.47157899735944075,0.7580698692844721
REACTOME_DEGRADATION_OF_AXIN,53,0.48115996936806,0.992300203363318,0.01247973373613943,0.999201393685791,1,0.05168872174632019,RNAseq and SNP,0.48115996936806,0.4717533284675342,0.7580698692844721
PID_TGFBR_PATHWAY,54,0.481697704214986,0.792926423641284,4.798773315441623e-5,0.999201393685791,1,0.00165791765885928,RNAseq and SNP,0.481697704214986,0.47255881791007043,0.7589337478113547
REACTOME_G2_PHASE,5,0.936041685440432,0.48233856008738,0.2907092907092907,0.999201393685791,1,0.3944345884001056,DNAm and RNAseq,0.48233856008738,0.4735188582719234,0.759938231825988
REACTOME_APOPTOTIC_EXECUTION_PHASE,49,0.752951980025807,0.482473329129393,0.1888111888111888,0.999201393685791,1,0.2914997808730779,DNAm and RNAseq,0.482473329129393,0.4737207615265424,0.759938231825988
BIOCARTA_GHRELIN_PATHWAY,13,0.482722777750677,1,0.3096903096903097,0.999201393685791,1,0.4120961236978146,RNAseq and SNP,0.482722777750677,0.474094481210928,0.7601073374479678
REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE,19,0.711315873352094,0.483082352631157,0.02897102897102897,0.999201393685791,1,0.0878313977698642,DNAm and RNAseq,0.483082352631157,0.4746332128379157,0.7605406628788548
REACTOME_ACTIVATION_OF_THE_TFAP2_AP_2_FAMILY_OF_TRANSCRIPTION_FACTORS,11,0.483476825818134,0.838573852256244,0.41058941058941056,0.999201393685791,1,0.5048610243922743,RNAseq and SNP,0.483476825818134,0.4752242608854192,0.7608444981415715
REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES,49,0.899242282647198,0.483745275098132,0.26673326673326675,0.999201393685791,1,0.37224401214549,DNAm and RNAseq,0.483745275098132,0.47562650216664126,0.7608444981415715
KEGG_LINOLEIC_ACID_METABOLISM,29,0.483746623875089,0.804159377533953,0.4055944055944056,0.999201393685791,1,0.5000213015878812,RNAseq and SNP,0.483746623875089,0.4756285231940428,0.7608444981415715
WP_ONE_CARBON_METABOLISM_AND_RELATED_PATHWAYS,50,0.484069473113195,0.780455834378274,0.03596403596403597,0.999201393685791,1,0.10018300283787011,RNAseq and SNP,0.484069473113195,0.47611229542176525,0.7608755653903331
BIOCARTA_DNAFRAGMENT_PATHWAY,10,0.484118056110047,1,0.21978021978021975,0.999201393685791,1,0.32445928224979814,RNAseq and SNP,0.484118056110047,0.4761850961655703,0.7608755653903331
BIOCARTA_NUCLEARRS_PATHWAY,34,0.484367868653229,0.849372521913176,0.17582417582417584,0.999201393685791,1,0.2785849497258893,RNAseq and SNP,0.484367868653229,0.47655944282545204,0.7610444766203527
BIOCARTA_ARAP_PATHWAY,17,0.485172870714505,0.674525786715166,0.13986013986013987,0.999201393685791,1,0.23669281733797864,RNAseq and SNP,0.485172870714505,0.47776582537554624,0.7619968535422037
WP_PTF1A_RELATED_REGULATORY_PATHWAY,11,0.754108249649903,0.485415138752119,0.02117767756374697,0.999201393685791,1,0.07361516630441126,DNAm and RNAseq,0.485415138752119,0.47812891305838945,0.7619968535422037
WP_TRANSCRIPTIONAL_CASCADE_REGULATING_ADIPOGENESIS,13,0.485416703413358,0.51015074833182,0.05594405594405594,0.999201393685791,1,0.130122750812406,RNAseq and SNP,0.485416703413358,0.4781312580534709,0.7619968535422037
WP_ACTIVATION_OF_NLRP3_INFLAMMASOME_BY_SARSCOV2,7,0.485483721342818,0.540445884761482,0.24575424575424576,0.999201393685791,1,0.35109519829640856,RNAseq and SNP,0.485483721342818,0.47823169982281616,0.7619968535422037
WP_SPHINGOLIPID_METABOLISM_GENERAL_OVERVIEW,24,0.849474223673998,0.486098961228674,0.06493506493506493,0.999201393685791,1,0.14327183719707084,DNAm and RNAseq,0.486098961228674,0.47915381428530707,0.7626242187782808
BIOCARTA_PCAF_PATHWAY,13,0.486105638597191,0.823493648559364,0.36163836163836166,0.999201393685791,1,0.4608733596587848,RNAseq and SNP,0.486105638597191,0.4791638225998376,0.7626242187782808
REACTOME_INACTIVATION_OF_CSF3_G_CSF_SIGNALING,25,0.58022530203231,0.486704134331509,0.17182817182817184,0.999201393685791,1,0.27378470798043353,DNAm and RNAseq,0.486704134331509,0.4800609023846959,0.7634339910646245
REACTOME_GABA_B_RECEPTOR_ACTIVATION,43,0.692595653122861,0.486804648599018,0.03411214394770887,0.999201393685791,1,0.0970278150641157,DNAm and RNAseq,0.486804648599018,0.48021156797640696,0.7634339910646245
REACTOME_ION_CHANNEL_TRANSPORT,172,0.788057496895809,0.48716039138318,5.541141813802587e-4,0.999201393685791,1,0.00697691322600121,DNAm and RNAseq,0.48716039138318,0.4807448204362362,0.763853099436824
PID_CDC42_REG_PATHWAY,25,0.858450555795603,0.4874921709572,0.2267732267732268,0.999201393685791,1,0.3316719418939347,DNAm and RNAseq,0.4874921709572,0.4812421700301256,0.7642147240444763
PID_AR_PATHWAY,57,0.962184160019648,0.488036694488445,0.00457326979793703,0.999201393685791,1,0.02687982020239757,DNAm and RNAseq,0.488036694488445,0.4820584661254777,0.765082148198027
REACTOME_RUNX3_REGULATES_YAP1_MEDIATED_TRANSCRIPTION,8,0.489028302684222,0.352984575400595,0.4975024975024975,0.999201393685791,1,0.5838544222968415,DNAm and SNP,0.489028302684222,0.4835450955314076,0.7670119012544668
REACTOME_CALNEXIN_CALRETICULIN_CYCLE,26,0.489575171005217,1,0.03833832303338051,0.999201393685791,1,0.10393537718044686,RNAseq and SNP,0.489575171005217,0.4843650223873489,0.7670986194327025
PID_TAP63_PATHWAY,53,0.489702762328587,0.550159114085877,0.06793206793206794,0.999201393685791,1,0.14781224919473768,RNAseq and SNP,0.489702762328587,0.4845563271890194,0.7670986194327025
REACTOME_TIGHT_JUNCTION_INTERACTIONS,29,0.809896540148572,0.490064425734325,0.16983016983016982,0.999201393685791,1,0.2719778807964223,DNAm and RNAseq,0.490064425734325,0.4850986001945527,0.7670986194327025
REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS,18,0.693923340765554,0.490199031283491,0.15784215784215783,0.999201393685791,1,0.2584779382467244,DNAm and RNAseq,0.490199031283491,0.4853004298675049,0.7670986194327025
REACTOME_TNFR1_INDUCED_NFKAPPAB_SIGNALING_PATHWAY,27,0.490315259695517,0.932671355093307,0.00650664840495035,0.999201393685791,1,0.03400984304653939,RNAseq and SNP,0.490315259695517,0.4854747062881123,0.7670986194327025
WP_CELL_DIFFERENTIATION_INDEX_EXPANDED,21,0.749867741561845,0.213300985282076,0.4905094905094905,0.999201393685791,0.945684440980129,0.5770819711849612,DNAm and RNAseq,0.4905094905094905,0.4857659453802571,0.7670986194327025
REACTOME_INTERLEUKIN_6_SIGNALING,11,0.270480751006626,0.746618140897144,0.4905094905094905,0.999201393685791,1,0.5770819711849612,RNAseq and SNP,0.4905094905094905,0.4857659453802571,0.7670986194327025
REACTOME_TELOMERE_C_STRAND_SYNTHESIS_INITIATION,12,0.227271288913235,1,0.4905094905094905,0.999201393685791,1,0.5770819711849612,RNAseq and SNP,0.4905094905094905,0.4857659453802571,0.7670986194327025
WP_DISORDERS_OF_FOLATE_METABOLISM_AND_TRANSPORT,13,0.490836342398811,0.72191905440365,0.04295704295704296,0.999201393685791,1,0.11113908922128102,RNAseq and SNP,0.490836342398811,0.4862560525909032,0.7674447894094868
WP_SRF_AND_MIRS_IN_SMOOTH_MUSCLE_DIFFERENTIATION_AND_PROLIFERATION,10,0.380886158736296,0.491663274973289,0.7562437562437563,0.999201393685791,1,0.8063374337367563,DNAm and SNP,0.491663274973289,0.4874960712811217,0.7689734799217248
BIOCARTA_MCALPAIN_PATHWAY,18,0.492012361120744,0.630354489866457,0.11588411588411587,0.999201393685791,1,0.21098952461420328,RNAseq and SNP,0.492012361120744,0.4880195609417761,0.7692356338815531
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,88,0.492136231184782,0.998558156723215,0.00472199079409939,0.999201393685791,1,0.02735664605252269,RNAseq and SNP,0.492136231184782,0.48820531935017036,0.7692356338815531
WP_CALORIC_RESTRICTION_AND_AGING,8,0.492594861578142,0.644557477966281,0.01667187446952577,0.999201393685791,1,0.06356853347532507,RNAseq and SNP,0.492594861578142,0.4888931045046655,0.769891142335585
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK,53,0.56864168039412,0.493107675749335,0.05794205794205794,0.999201393685791,1,0.13323851473202122,DNAm and RNAseq,0.493107675749335,0.4896621684517862,0.7706738462355057
REACTOME_METAL_SEQUESTRATION_BY_ANTIMICROBIAL_PROTEINS,6,0.493369583026701,0.0320870976123829,0.5664335664335665,0.999201393685791,0.66329407392645,0.643684835020575,DNAm and SNP,0.493369583026701,0.49005495751852546,0.7707588210445833
REACTOME_MODULATION_BY_MTB_OF_HOST_IMMUNE_SYSTEM,6,0.123899708675666,1,0.4935064935064935,0.943775139400086,1,0.5798854815860207,RNAseq and SNP,0.4935064935064935,0.4902602878652803,0.7707588210445833
REACTOME_DSCAM_INTERACTIONS,11,0.989101730184254,0.493896926738434,0.2097902097902098,0.999201393685791,1,0.31429701974387325,DNAm and RNAseq,0.493896926738434,0.490845844756133,0.7712514022152661
BIOCARTA_G2_PATHWAY,24,0.827335508436729,0.494238938514667,0.08091908091908091,0.999201393685791,1,0.16539953552940564,DNAm and RNAseq,0.494238938514667,0.4913587901892967,0.7714248007284318
KEGG_P53_SIGNALING_PATHWAY,67,0.871663737090352,0.494333623831327,4.90003351736254e-4,0.999201393685791,1,0.00654801648806041,DNAm and RNAseq,0.494333623831327,0.49150079961695003,0.7714248007284318
REACTOME_THE_NLRP3_INFLAMMASOME,15,0.858178483058699,0.494663288698198,0.17082917082917082,0.999201393685791,1,0.27265298082199485,DNAm and RNAseq,0.494663288698198,0.49199523703157627,0.771552013388707
PID_AURORA_A_PATHWAY,31,0.878925648174011,0.494772124111377,0.05694305694305694,0.999201393685791,1,0.1316895349548411,DNAm and RNAseq,0.494772124111377,0.49215847192993745,0.771552013388707
WP_GLYCOSYLATION_AND_RELATED_CONGENITAL_DEFECTS,23,0.576571937282469,0.494932416248293,0.3226773226773227,0.999201393685791,1,0.424591200717536,DNAm and RNAseq,0.494932416248293,0.4923988846476465,0.771552013388707
REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION,37,0.0496890277620761,0.588360124558971,0.4955044955044955,0.754415370666778,1,0.58175061573321,RNAseq and SNP,0.4955044955044955,0.4932569249610849,0.7724692473271164
WP_RAS_AND_BRADYKININ_PATHWAYS_IN_COVID19,27,0.626258175386431,0.496423552766053,0.00561431853612597,0.999201393685791,1,0.03052853054288843,DNAm and RNAseq,0.496423552766053,0.4946354206415726,0.7730987592914551
KEGG_SULFUR_METABOLISM,13,0.496614038752493,0.706389540660141,0.14585414585414586,0.999201393685791,1,0.24392254734639623,RNAseq and SNP,0.496614038752493,0.4949211357670266,0.7730987592914551
REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA,72,0.496908995373717,0.992565834792878,0.04395604395604396,0.999201393685791,1,0.11300133623182626,RNAseq and SNP,0.496908995373717,0.4953635521254059,0.7730987592914551
REACTOME_FOLDING_OF_ACTIN_BY_CCT_TRIC,10,0.566708515326432,0.496979334230873,0.3226773226773227,0.999201393685791,1,0.424591200717536,DNAm and RNAseq,0.496979334230873,0.49546905646996603,0.7730987592914551
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS,84,0.497231351286552,0.768293180155283,0.00290435828888476,0.999201393685791,1,0.0209365064437927,RNAseq and SNP,0.497231351286552,0.4958470693755146,0.7730987592914551
BIOCARTA_STEM_PATHWAY,14,0.497329144121136,0.231080240675909,0.974025974025974,0.999201393685791,0.946787345933959,0.9812999944578892,DNAm and SNP,0.497329144121136,0.4959937542866506,0.7730987592914551
BIOCARTA_ALK_PATHWAY,37,0.931191859366859,0.497344959516912,0.00658100929623711,0.999201393685791,1,0.03427205760338187,DNAm and RNAseq,0.497344959516912,0.49601747670740304,0.7730987592914551
REACTOME_SYNTHESIS_OF_UDP_N_ACETYL_GLUCOSAMINE,7,0.560422995913677,0.497403504968671,0.36863136863136864,0.999201393685791,1,0.46642816763406314,DNAm and RNAseq,0.497403504968671,0.4961052924630366,0.7730987592914551
PID_GLYPICAN_1PATHWAY,27,0.822720336799048,0.49755956718582,0.12287712287712288,0.999201393685791,1,0.21866261878824692,DNAm and RNAseq,0.49755956718582,0.4963393798477616,0.7730987592914551
REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS,77,0.947675471095153,0.497841660607815,0.00142663537152432,0.999201393685791,1,0.01270961637587551,DNAm and RNAseq,0.497841660607815,0.4967625110206638,0.7730987592914551
REACTOME_RHOD_GTPASE_CYCLE,48,0.791491058376268,0.497876100089384,0.00665537019646392,0.999201393685791,1,0.03446922077985794,DNAm and RNAseq,0.497876100089384,0.4968141692956921,0.7730987592914551
BIOCARTA_BARRESTIN_PATHWAY,12,0.925098732119276,0.498310408463532,0.02797202797202797,0.999201393685791,1,0.0865117415335756,DNAm and RNAseq,0.498310408463532,0.49746562234191805,0.7730987592914551
REACTOME_RHOG_GTPASE_CYCLE,70,0.624442870400674,0.49837313659085,2.893662221131449e-4,0.999201393685791,1,0.0046518663535947,DNAm and RNAseq,0.49837313659085,0.49755971349786354,0.7730987592914551
WP_CHOLESTEROL_BIOSYNTHESIS_WITH_SKELETAL_DYSPLASIAS,5,0.0612741333887633,1,0.4985014985014985,0.783532583514231,1,0.5845425270094144,RNAseq and SNP,0.4985014985014985,0.4977522544820382,0.7730987592914551
REACTOME_IRF3_MEDIATED_INDUCTION_OF_TYPE_I_IFN,13,0.700862458129285,0.11168004874794,0.4985014985014985,0.999201393685791,0.840494772108662,0.5845425270094144,DNAm and RNAseq,0.4985014985014985,0.4977522544820382,0.7730987592914551
REACTOME_PHOSPHORYLATION_OF_EMI1,6,0.59671557171839,0.498797603092412,0.2967032967032967,0.999201393685791,1,0.3998860321410274,DNAm and RNAseq,0.498797603092412,0.4981964081153687,0.7733646159949805
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCAGON_LIKE_PEPTIDE_1_GLP_1,19,0.986797543364928,0.248063905130401,0.4995004995004995,0.999201393685791,0.961961991873146,0.585229493418079,DNAm and RNAseq,0.4995004995004995,0.4992507495000008,0.773629814141642
WP_MEVALONATE_PATHWAY,7,0.499749026678772,1,0.26973026973026976,0.999201393685791,1,0.37494889801072334,RNAseq and SNP,0.499749026678772,0.4996235400497744,0.773629814141642
REACTOME_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION,35,0.51953376538352,0.499766750205246,5.266380869343434e-4,0.999201393685791,1,0.00687541797366357,DNAm and RNAseq,0.499766750205246,0.49965012533324926,0.773629814141642
BIOCARTA_AKAPCENTROSOME_PATHWAY,14,0.807792774462732,0.499883030041506,0.02997002997002997,0.999201393685791,1,0.08946796091158579,DNAm and RNAseq,0.499883030041506,0.49982454506545987,0.773629814141642
REACTOME_RHOV_GTPASE_CYCLE,32,0.500069140962355,0.807044825678002,0.05294705294705294,0.999201393685791,1,0.1261555937754424,RNAseq and SNP,0.500069140962355,0.5001037114428715,0.773629814141642
REACTOME_SIGNALING_BY_FLT3_FUSION_PROTEINS,19,0.887935266016144,0.500481591811987,0.02688505123407404,0.999201393685791,1,0.0851890584332056,DNAm and RNAseq,0.500481591811987,0.5007223874945887,0.773629814141642
REACTOME_RECEPTOR_TYPE_TYROSINE_PROTEIN_PHOSPHATASES,16,0.880873284978118,0.500571108526687,0.35264735264735264,0.999201393685791,1,0.4520588009275792,DNAm and RNAseq,0.500571108526687,0.5008566624174793,0.773629814141642
WP_MIRNA_REGULATION_OF_P53_PATHWAY_IN_PROSTATE_CANCER,25,0.620158331020568,0.500742415168273,0.02237922831808233,0.999201393685791,1,0.07638596846400875,DNAm and RNAseq,0.500742415168273,0.5011136219340002,0.773629814141642
REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION,24,0.501264720227833,0.882596795889405,0.1258741258741259,0.999201393685791,1,0.2219050395777216,RNAseq and SNP,0.501264720227833,0.5018970762958658,0.773629814141642
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION,59,0.567273094325939,0.501318922190759,0.00382966666529807,0.999201393685791,1,0.02460191760269718,DNAm and RNAseq,0.501318922190759,0.5019783786974612,0.773629814141642
BIOCARTA_PRION_PATHWAY,11,0.9138918309233,0.501354288185664,0.2057942057942058,0.999201393685791,1,0.31027939596327037,DNAm and RNAseq,0.501354288185664,0.5020314273107056,0.773629814141642
REACTOME_ANDROGEN_BIOSYNTHESIS,10,0.501396216057875,0.025532379049956,0.7582417582417582,0.999201393685791,0.642631088723868,0.808163619676035,DNAm and SNP,0.501396216057875,0.5020943186431914,0.773629814141642
REACTOME_ERBB2_REGULATES_CELL_MOTILITY,15,0.310020302632848,1,0.5014985014985015,0.999201393685791,1,0.5870848160104358,RNAseq and SNP,0.5014985014985015,0.5022477455179618,0.773629814141642
WP_ENDOPLASMIC_RETICULUM_STRESS_RESPONSE_IN_CORONAVIRUS_INFECTION,45,0.88688478317746,0.501543108641133,0.00829497547231815,0.999201393685791,1,0.03969538093425225,DNAm and RNAseq,0.501543108641133,0.5023146556128476,0.773629814141642
WP_SPHINGOLIPID_METABOLISM_INTEGRATED_PATHWAY,25,0.922437936389137,0.501642283355116,0.05594405594405594,0.999201393685791,1,0.130122750812406,DNAm and RNAseq,0.501642283355116,0.5024634161738868,0.773629814141642
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS,20,0.501897333795963,0.729743028503883,0.3076923076923077,0.999201393685791,1,0.41020814479638007,RNAseq and SNP,0.501897333795963,0.5028459870336135,0.7737983059566687
WP_PHASE_I_BIOTRANSFORMATIONS_NON_P450,8,0.311310562214875,0.560590391091006,0.5024975024975025,0.999201393685791,1,0.5877685485447665,RNAseq and SNP,0.5024975024975025,0.5037462225898165,0.7746591886676546
PID_SYNDECAN_3_PATHWAY,16,0.502634895485087,0.582266617246752,0.34465534465534464,0.999201393685791,1,0.4440239160566582,RNAseq and SNP,0.502634895485087,0.5039523066411886,0.7746591886676546
PID_IL6_7_PATHWAY,46,0.941583175834396,0.503072880177751,0.08191808191808192,0.999201393685791,1,0.166600090505331,DNAm and RNAseq,0.503072880177751,0.5046092622347154,0.7752483947456338
REACTOME_ACYL_CHAIN_REMODELING_OF_CL,5,0.233804882332244,1,0.5034965034965035,0.999201393685791,1,0.5884511528075884,RNAseq and SNP,0.5034965034965035,0.5052446697514916,0.775715938934875
WP_MITOCHONDRIAL_CII_ASSEMBLY,8,0.774173217933283,0.50371810831316,0.08891108891108891,0.999201393685791,1,0.17552969678405217,DNAm and RNAseq,0.50371810831316,0.5055770596690317,0.775715938934875
WP_NOCGMPPKG_MEDIATED_NEUROPROTECTION,45,0.50382342767463,0.946289438366448,0.01337647071217449,0.999201393685791,1,0.05436950003958441,RNAseq and SNP,0.50382342767463,0.5057350297256316,0.775715938934875
REACTOME_SEMAPHORIN_INTERACTIONS,61,0.504934892421691,0.610980431171598,0.01427320831637512,0.999201393685791,1,0.05711299316425244,RNAseq and SNP,0.504934892421691,0.5074020982720553,0.7774893251331646
BIOCARTA_NTHI_PATHWAY,22,0.562462535449078,0.505089755580832,7.647650242599387e-4,0.999201393685791,1,0.00849638946560159,DNAm and RNAseq,0.505089755580832,0.5076343696647828,0.7774893251331646
BIOCARTA_EIF_PATHWAY,14,0.979718533380445,0.50514319857819,0.2727272727272727,0.999201393685791,1,0.3776326312983204,DNAm and RNAseq,0.50514319857819,0.5077145257664506,0.7774893251331646
WP_HEART_DEVELOPMENT,44,0.506140045303353,0.593164693244255,0.3016983016983017,0.999201393685791,1,0.40526851053166846,RNAseq and SNP,0.506140045303353,0.5092096049936939,0.7792149602161494
REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING,38,0.506406293910284,0.904404561917701,0.01397429571930969,0.999201393685791,1,0.05615486492596364,RNAseq and SNP,0.506406293910284,0.509608915029113,0.7792149602161494
REACTOME_SERINE_BIOSYNTHESIS,9,0.506444720071141,0.551346051835976,0.1948051948051948,0.999201393685791,1,0.29767158407935107,RNAseq and SNP,0.506444720071141,0.5096665447513324,0.7792149602161494
REACTOME_N_GLYCAN_TRIMMING_AND_ELONGATION_IN_THE_CIS_GOLGI,5,0.839072071241738,0.507095381753988,0.48151848151848153,0.999201393685791,1,0.5683924408924409,DNAm and RNAseq,0.507095381753988,0.5106423582049083,0.7800791485587841
REACTOME_PROTEIN_METHYLATION,17,0.507340246986242,0.808243164445124,0.01233027764416116,0.999201393685791,1,0.05114447520630831,RNAseq and SNP,0.507340246986242,0.5110095795057131,0.7800791485587841
WP_BENZOAPYRENE_METABOLISM,9,0.507372436795767,0.59625161861490406,0.0039040268109123,0.999201393685791,1,0.02485417518048216,RNAseq and SNP,0.507372436795767,0.5110578537681268,0.7800791485587841
