Sample,simRun,simType
TCGA.3L.AA1B,040,B
TCGA.4N.A93T,040,A
TCGA.4T.AA8H,040,B
TCGA.5M.AAT4,040,B
TCGA.5M.AAT6,040,A
TCGA.5M.AATE,040,B
TCGA.A6.2671,040,B
TCGA.A6.2672,040,A
TCGA.A6.2674,040,A
TCGA.A6.2675,040,B
TCGA.A6.2676,040,A
TCGA.A6.2678,040,B
TCGA.A6.2679,040,B
TCGA.A6.2680,040,B
TCGA.A6.2683,040,A
TCGA.A6.2684,040,B
TCGA.A6.2685,040,A
TCGA.A6.2686,040,A
TCGA.A6.3807,040,A
TCGA.A6.3808,040,B
TCGA.A6.3809,040,A
TCGA.A6.3810,040,A
TCGA.A6.4107,040,B
TCGA.A6.5656,040,B
TCGA.A6.5657,040,A
TCGA.A6.5659,040,A
TCGA.A6.5660,040,B
TCGA.A6.5661,040,B
TCGA.A6.5662,040,B
TCGA.A6.5664,040,B
TCGA.A6.5665,040,B
TCGA.A6.5666,040,B
TCGA.A6.5667,040,B
TCGA.A6.6137,040,B
TCGA.A6.6138,040,A
TCGA.A6.6140,040,A
TCGA.A6.6141,040,A
TCGA.A6.6142,040,A
TCGA.A6.6648,040,A
TCGA.A6.6650,040,B
TCGA.A6.6651,040,A
TCGA.A6.6652,040,B
TCGA.A6.6653,040,A
TCGA.A6.6654,040,B
TCGA.A6.6780,040,B
TCGA.A6.6781,040,A
TCGA.A6.6782,040,A
TCGA.A6.A565,040,A
TCGA.A6.A566,040,A
TCGA.A6.A567,040,B
TCGA.A6.A56B,040,B
TCGA.A6.A5ZU,040,A
TCGA.AA.3488,040,A
TCGA.AA.3489,040,A
TCGA.AA.3492,040,A
TCGA.AA.3494,040,B
TCGA.AA.3495,040,A
TCGA.AA.3502,040,B
TCGA.AA.3509,040,B
TCGA.AA.3510,040,B
TCGA.AA.3511,040,A
TCGA.AA.3514,040,B
TCGA.AA.3517,040,B
TCGA.AA.3518,040,B
TCGA.AA.3519,040,A
TCGA.AA.3526,040,B
TCGA.AA.3532,040,A
TCGA.AA.3534,040,A
TCGA.AA.3538,040,B
TCGA.AA.3542,040,A
TCGA.AA.3544,040,A
TCGA.AA.3548,040,A
TCGA.AA.3549,040,B
TCGA.AA.3553,040,A
TCGA.AA.3555,040,A
TCGA.AA.3558,040,A
TCGA.AA.3561,040,B
TCGA.AA.3655,040,A
TCGA.AA.3660,040,B
TCGA.AA.3663,040,B
TCGA.AA.3664,040,A
TCGA.AA.3666,040,B
TCGA.AA.3667,040,A
TCGA.AA.3673,040,A
TCGA.AA.3675,040,B
TCGA.AA.3678,040,B
TCGA.AA.3679,040,A
TCGA.AA.3680,040,B
TCGA.AA.3681,040,A
TCGA.AA.3685,040,A
TCGA.AA.3696,040,A
TCGA.AA.3710,040,B
TCGA.AA.3811,040,B
TCGA.AA.3812,040,B
TCGA.AA.3815,040,B
TCGA.AA.3818,040,A
TCGA.AA.3819,040,B
TCGA.AA.3821,040,B
TCGA.AA.3831,040,B
TCGA.AA.3833,040,A
TCGA.AA.3837,040,A
TCGA.AA.3841,040,B
TCGA.AA.3842,040,A
TCGA.AA.3846,040,A
TCGA.AA.3848,040,A
TCGA.AA.3851,040,A
TCGA.AA.3854,040,B
TCGA.AA.3855,040,A
TCGA.AA.3856,040,B
TCGA.AA.3858,040,A
TCGA.AA.3861,040,B
TCGA.AA.3864,040,B
TCGA.AA.3866,040,B
TCGA.AA.3869,040,A
TCGA.AA.3875,040,B
TCGA.AA.3877,040,B
TCGA.AA.3930,040,A
TCGA.AA.3941,040,B
TCGA.AA.3947,040,B
TCGA.AA.3949,040,A
TCGA.AA.3955,040,B
TCGA.AA.3956,040,A
TCGA.AA.3966,040,A
TCGA.AA.3967,040,A
TCGA.AA.3968,040,A
TCGA.AA.3970,040,A
TCGA.AA.3971,040,B
TCGA.AA.3973,040,A
TCGA.AA.3975,040,A
TCGA.AA.3977,040,B
TCGA.AA.3980,040,A
TCGA.AA.3982,040,B
TCGA.AA.3989,040,A
TCGA.AA.3994,040,B
TCGA.AA.A004,040,B
TCGA.AA.A00A,040,A
TCGA.AA.A00D,040,A
TCGA.AA.A00E,040,A
TCGA.AA.A00F,040,A
TCGA.AA.A00J,040,B
TCGA.AA.A00K,040,B
TCGA.AA.A00N,040,B
TCGA.AA.A00O,040,B
TCGA.AA.A00Q,040,B
TCGA.AA.A00R,040,A
TCGA.AA.A00U,040,A
TCGA.AA.A00W,040,A
TCGA.AA.A010,040,A
TCGA.AA.A017,040,B
TCGA.AA.A01C,040,A
TCGA.AA.A01D,040,A
TCGA.AA.A01F,040,A
TCGA.AA.A01G,040,A
TCGA.AA.A01I,040,B
TCGA.AA.A01K,040,B
TCGA.AA.A01P,040,A
TCGA.AA.A01Q,040,A
TCGA.AA.A01R,040,A
TCGA.AA.A01S,040,B
TCGA.AA.A01T,040,B
TCGA.AA.A01V,040,B
TCGA.AA.A01X,040,A
TCGA.AA.A01Z,040,B
TCGA.AA.A029,040,B
TCGA.AA.A02E,040,A
TCGA.AA.A02F,040,A
TCGA.AA.A02H,040,B
TCGA.AA.A02J,040,B
TCGA.AA.A02K,040,B
TCGA.AA.A02R,040,B
TCGA.AA.A02W,040,B
TCGA.AA.A02Y,040,B
TCGA.AA.A03F,040,A
TCGA.AA.A03J,040,B
TCGA.AD.5900,040,A
TCGA.AD.6889,040,A
TCGA.AD.6890,040,B
TCGA.AD.6899,040,A
TCGA.AD.6901,040,B
TCGA.AD.6963,040,B
TCGA.AD.6965,040,A
TCGA.AD.A5EK,040,A
TCGA.AU.3779,040,A
TCGA.AU.6004,040,A
TCGA.AY.4070,040,A
TCGA.AY.5543,040,B
TCGA.AY.6197,040,A
TCGA.AY.6386,040,A
TCGA.AY.A54L,040,A
TCGA.AY.A69D,040,B
TCGA.AY.A71X,040,B
TCGA.AY.A8YK,040,B
TCGA.AZ.4308,040,A
TCGA.AZ.4315,040,A
TCGA.AZ.4323,040,B
TCGA.AZ.4614,040,A
TCGA.AZ.4615,040,B
TCGA.AZ.4616,040,A
TCGA.AZ.4682,040,A
TCGA.AZ.4684,040,A
TCGA.AZ.5403,040,B
TCGA.AZ.5407,040,B
TCGA.AZ.6598,040,B
TCGA.AZ.6599,040,B
TCGA.AZ.6600,040,B
TCGA.AZ.6603,040,A
TCGA.AZ.6605,040,B
TCGA.AZ.6606,040,A
TCGA.AZ.6607,040,A
TCGA.CA.5254,040,B
TCGA.CA.5255,040,A
TCGA.CA.5256,040,A
TCGA.CA.5796,040,A
TCGA.CA.5797,040,A
TCGA.CA.6715,040,A
TCGA.CA.6716,040,A
TCGA.CA.6717,040,A
TCGA.CA.6718,040,B
TCGA.CA.6719,040,B
TCGA.CK.4947,040,A
TCGA.CK.4948,040,A
TCGA.CK.4950,040,A
TCGA.CK.4951,040,B
TCGA.CK.4952,040,B
TCGA.CK.5913,040,B
TCGA.CK.5914,040,B
TCGA.CK.5916,040,B
TCGA.CK.6747,040,B
TCGA.CK.6748,040,B
TCGA.CK.6751,040,A
TCGA.CM.4743,040,B
TCGA.CM.4744,040,A
TCGA.CM.4746,040,A
TCGA.CM.4747,040,A
TCGA.CM.4748,040,A
TCGA.CM.4750,040,B
TCGA.CM.4751,040,A
TCGA.CM.4752,040,A
TCGA.CM.5341,040,A
TCGA.CM.5344,040,A
TCGA.CM.5348,040,A
TCGA.CM.5349,040,A
TCGA.CM.5860,040,B
TCGA.CM.5861,040,A
TCGA.CM.5862,040,B
TCGA.CM.5863,040,A
TCGA.CM.5864,040,A
TCGA.CM.5868,040,A
TCGA.CM.6161,040,B
TCGA.CM.6162,040,A
TCGA.CM.6163,040,A
TCGA.CM.6164,040,B
TCGA.CM.6165,040,B
TCGA.CM.6166,040,A
TCGA.CM.6167,040,B
TCGA.CM.6168,040,A
TCGA.CM.6169,040,A
TCGA.CM.6170,040,B
TCGA.CM.6171,040,A
TCGA.CM.6172,040,A
TCGA.CM.6674,040,A
TCGA.CM.6675,040,A
TCGA.CM.6676,040,B
TCGA.CM.6677,040,A
TCGA.CM.6678,040,B
TCGA.CM.6679,040,B
TCGA.CM.6680,040,B
TCGA.D5.5537,040,B
TCGA.D5.5538,040,A
TCGA.D5.5539,040,A
TCGA.D5.5540,040,B
TCGA.D5.5541,040,B
TCGA.D5.6529,040,B
TCGA.D5.6530,040,A
TCGA.D5.6531,040,A
TCGA.D5.6532,040,B
TCGA.D5.6533,040,A
TCGA.D5.6534,040,A
TCGA.D5.6535,040,A
TCGA.D5.6536,040,A
TCGA.D5.6537,040,A
TCGA.D5.6538,040,A
TCGA.D5.6539,040,A
TCGA.D5.6540,040,B
TCGA.D5.6541,040,B
TCGA.D5.6898,040,A
TCGA.D5.6920,040,B
TCGA.D5.6922,040,B
TCGA.D5.6923,040,A
TCGA.D5.6924,040,A
TCGA.D5.6926,040,B
TCGA.D5.6927,040,B
TCGA.D5.6928,040,B
TCGA.D5.6929,040,A
TCGA.D5.6930,040,B
TCGA.D5.6931,040,A
TCGA.D5.6932,040,A
TCGA.D5.7000,040,B
TCGA.DM.A0X9,040,A
TCGA.DM.A0XD,040,A
TCGA.DM.A0XF,040,B
TCGA.DM.A1D0,040,A
TCGA.DM.A1D4,040,B
TCGA.DM.A1D6,040,B
TCGA.DM.A1D7,040,B
TCGA.DM.A1D8,040,B
TCGA.DM.A1D9,040,A
TCGA.DM.A1DA,040,A
TCGA.DM.A1DB,040,A
TCGA.DM.A1HA,040,B
TCGA.DM.A1HB,040,B
TCGA.DM.A280,040,A
TCGA.DM.A282,040,B
TCGA.DM.A288,040,A
TCGA.DM.A28A,040,A
TCGA.DM.A28C,040,A
TCGA.DM.A28E,040,A
TCGA.DM.A28F,040,B
TCGA.DM.A28G,040,B
TCGA.DM.A28H,040,B
TCGA.DM.A28K,040,A
TCGA.DM.A28M,040,A
TCGA.F4.6459,040,A
TCGA.F4.6460,040,A
TCGA.F4.6461,040,B
TCGA.F4.6463,040,B
TCGA.F4.6569,040,A
TCGA.F4.6570,040,A
TCGA.F4.6703,040,A
TCGA.F4.6704,040,B
TCGA.F4.6805,040,B
TCGA.F4.6806,040,B
TCGA.F4.6807,040,B
TCGA.F4.6808,040,A
TCGA.F4.6809,040,B
TCGA.F4.6855,040,B
TCGA.F4.6856,040,A
TCGA.G4.6293,040,B
TCGA.G4.6295,040,A
TCGA.G4.6297,040,B
TCGA.G4.6299,040,B
TCGA.G4.6302,040,B
TCGA.G4.6303,040,B
TCGA.G4.6304,040,A
TCGA.G4.6306,040,B
TCGA.G4.6307,040,B
TCGA.G4.6309,040,B
TCGA.G4.6311,040,A
TCGA.G4.6315,040,B
TCGA.G4.6317,040,B
TCGA.G4.6320,040,B
TCGA.G4.6322,040,B
TCGA.G4.6323,040,B
TCGA.G4.6626,040,A
TCGA.G4.6627,040,B
TCGA.NH.A50T,040,A
TCGA.NH.A50U,040,A
TCGA.NH.A50V,040,A
TCGA.NH.A5IV,040,B
TCGA.NH.A6GA,040,B
TCGA.NH.A6GB,040,B
TCGA.NH.A6GC,040,A
TCGA.NH.A8F8,040,B
TCGA.QG.A5YV,040,B
TCGA.QG.A5YW,040,A
TCGA.QG.A5YX,040,A
TCGA.QG.A5Z1,040,B
TCGA.QG.A5Z2,040,B
TCGA.QL.A97D,040,B
TCGA.RU.A8FL,040,B
TCGA.SS.A7HO,040,A
TCGA.T9.A92H,040,A
TCGA.WS.AB45,040,A
TCGA.AF.2687,040,B
TCGA.AF.2689,040,B
TCGA.AF.2690,040,A
TCGA.AF.2691,040,B
TCGA.AF.2692,040,B
TCGA.AF.2693,040,A
TCGA.AF.3400,040,A
TCGA.AF.3911,040,B
TCGA.AF.3914,040,B
TCGA.AF.4110,040,B
TCGA.AF.5654,040,B
TCGA.AF.6136,040,B
TCGA.AF.6655,040,B
TCGA.AF.6672,040,A
TCGA.AF.A56K,040,A
TCGA.AF.A56L,040,B
TCGA.AF.A56N,040,B
TCGA.AG.3574,040,B
TCGA.AG.3575,040,A
TCGA.AG.3578,040,B
TCGA.AG.3581,040,A
TCGA.AG.3582,040,A
TCGA.AG.3583,040,A
TCGA.AG.3584,040,B
TCGA.AG.3586,040,B
TCGA.AG.3587,040,A
TCGA.AG.3591,040,A
TCGA.AG.3592,040,B
TCGA.AG.3593,040,A
TCGA.AG.3594,040,A
TCGA.AG.3598,040,A
TCGA.AG.3599,040,A
TCGA.AG.3600,040,A
TCGA.AG.3605,040,A
TCGA.AG.3608,040,B
TCGA.AG.3609,040,A
TCGA.AG.3725,040,B
TCGA.AG.3726,040,B
TCGA.AG.3727,040,A
TCGA.AG.3728,040,B
TCGA.AG.3731,040,B
TCGA.AG.3732,040,B
TCGA.AG.3742,040,B
TCGA.AG.3878,040,B
TCGA.AG.3881,040,B
TCGA.AG.3882,040,A
TCGA.AG.3883,040,A
TCGA.AG.3885,040,A
TCGA.AG.3887,040,A
TCGA.AG.3891,040,A
TCGA.AG.3892,040,A
TCGA.AG.3893,040,B
TCGA.AG.3894,040,A
TCGA.AG.3896,040,B
TCGA.AG.3898,040,A
TCGA.AG.3901,040,B
TCGA.AG.3902,040,B
TCGA.AG.3906,040,A
TCGA.AG.3909,040,B
TCGA.AG.3999,040,A
TCGA.AG.4001,040,B
TCGA.AG.4005,040,B
TCGA.AG.4007,040,B
TCGA.AG.4009,040,B
TCGA.AG.4021,040,A
TCGA.AG.4022,040,B
TCGA.AG.A002,040,B
TCGA.AG.A008,040,A
TCGA.AG.A00C,040,A
TCGA.AG.A00Y,040,A
TCGA.AG.A011,040,B
TCGA.AG.A016,040,B
TCGA.AG.A01J,040,A
TCGA.AG.A020,040,A
TCGA.AG.A025,040,B
TCGA.AG.A026,040,B
TCGA.AG.A02G,040,A
TCGA.AG.A02N,040,B
TCGA.AG.A02X,040,A
TCGA.AG.A032,040,B
TCGA.AG.A036,040,A
TCGA.AH.6544,040,A
TCGA.AH.6547,040,B
TCGA.AH.6549,040,B
TCGA.AH.6643,040,A
TCGA.AH.6644,040,A
TCGA.AH.6897,040,B
TCGA.AH.6903,040,B
TCGA.CI.6619,040,B
TCGA.CI.6620,040,A
TCGA.CI.6621,040,A
TCGA.CI.6622,040,B
TCGA.CI.6623,040,B
TCGA.CI.6624,040,A
TCGA.CL.5917,040,A
TCGA.CL.5918,040,A
TCGA.DC.4745,040,B
TCGA.DC.4749,040,B
TCGA.DC.5337,040,A
TCGA.DC.5869,040,B
TCGA.DC.6154,040,B
TCGA.DC.6155,040,A
TCGA.DC.6156,040,B
TCGA.DC.6157,040,B
TCGA.DC.6158,040,A
TCGA.DC.6160,040,A
TCGA.DC.6681,040,A
TCGA.DC.6682,040,A
TCGA.DC.6683,040,A
TCGA.DT.5265,040,A
TCGA.DY.A0XA,040,B
TCGA.DY.A1DC,040,B
TCGA.DY.A1DD,040,B
TCGA.DY.A1DE,040,A
TCGA.DY.A1DF,040,B
TCGA.DY.A1DG,040,B
TCGA.DY.A1H8,040,B
TCGA.EF.5830,040,A
TCGA.EF.5831,040,B
TCGA.EI.6506,040,A
TCGA.EI.6507,040,A
TCGA.EI.6508,040,A
TCGA.EI.6509,040,A
TCGA.EI.6510,040,A
TCGA.EI.6511,040,A
TCGA.EI.6512,040,B
TCGA.EI.6513,040,B
TCGA.EI.6514,040,B
TCGA.EI.6881,040,A
TCGA.EI.6882,040,A
TCGA.EI.6883,040,A
TCGA.EI.6884,040,B
TCGA.EI.6885,040,A
TCGA.EI.6917,040,B
TCGA.EI.7002,040,B
TCGA.EI.7004,040,B
TCGA.F5.6464,040,A
TCGA.F5.6465,040,B
TCGA.F5.6571,040,B
TCGA.F5.6702,040,B
TCGA.F5.6811,040,B
TCGA.F5.6812,040,B
TCGA.F5.6813,040,A
TCGA.F5.6814,040,B
TCGA.F5.6861,040,B
TCGA.F5.6863,040,A
TCGA.F5.6864,040,B
TCGA.G5.6572,040,B
TCGA.5M.AAT5,040,B
TCGA.5M.AATA,040,A
TCGA.AA.3521,040,A
TCGA.AA.3527,040,A
TCGA.AA.3529,040,A
TCGA.AA.3672,040,A
TCGA.AA.3684,040,A
TCGA.AA.3693,040,B
TCGA.AA.3695,040,B
TCGA.AA.3712,040,B
TCGA.AA.3814,040,A
TCGA.AA.3845,040,A
TCGA.AA.3850,040,A
TCGA.AA.3852,040,A
TCGA.AA.3872,040,B
TCGA.AA.3984,040,A
TCGA.AA.A022,040,A
TCGA.AA.A02O,040,B
TCGA.AD.A5EJ,040,B
TCGA.AG.3601,040,B
TCGA.AG.3602,040,A
TCGA.AG.4015,040,A
TCGA.AG.A01L,040,A
TCGA.AG.A01W,040,A
TCGA.AG.A01Y,040,A
TCGA.AM.5820,040,B
TCGA.AM.5821,040,B
TCGA.AY.4071,040,A
TCGA.AY.6196,040,B
TCGA.CK.5915,040,B
TCGA.CK.6746,040,A
TCGA.CL.4957,040,B
TCGA.F4.6854,040,B
TCGA.F5.6810,040,A
TCGA.A6.2677,041,A
TCGA.A6.2681,041,A
TCGA.A6.2682,041,A
TCGA.A6.4105,041,B
TCGA.A6.6649,041,B
TCGA.AA.3496,041,A
TCGA.AA.3506,041,B
TCGA.AA.3516,041,B
TCGA.AA.3520,041,A
TCGA.AA.3522,041,B
TCGA.AA.3524,041,B
TCGA.AA.3525,041,B
TCGA.AA.3530,041,A
TCGA.AA.3531,041,A
TCGA.AA.3543,041,A
TCGA.AA.3552,041,B
TCGA.AA.3554,041,B
TCGA.AA.3556,041,A
TCGA.AA.3560,041,A
TCGA.AA.3562,041,A
TCGA.AA.3662,041,B
TCGA.AA.3688,041,B
TCGA.AA.3692,041,A
TCGA.AA.3697,041,B
TCGA.AA.3713,041,A
TCGA.AA.3715,041,B
TCGA.AA.3844,041,A
TCGA.AA.3860,041,B
TCGA.AA.3862,041,B
TCGA.AA.3867,041,B
TCGA.AA.3870,041,A
TCGA.AA.3939,041,B
TCGA.AA.3950,041,A
TCGA.AA.3952,041,B
TCGA.AA.3972,041,A
TCGA.AA.3976,041,B
TCGA.AA.3979,041,B
TCGA.AA.3986,041,B
TCGA.AA.A00L,041,B
TCGA.AA.A00Z,041,A
TCGA.AA.A024,041,A
TCGA.AD.6548,041,B
TCGA.AD.6888,041,B
TCGA.AD.6895,041,B
TCGA.AD.6964,041,B
TCGA.AZ.4313,041,B
TCGA.AZ.4681,041,A
TCGA.AZ.6601,041,A
TCGA.AZ.6608,041,B
TCGA.CK.5912,041,B
TCGA.DM.A285,041,B
TCGA.G4.6294,041,A
TCGA.G4.6298,041,A
TCGA.G4.6310,041,A
TCGA.G4.6314,041,A
TCGA.G4.6321,041,B
TCGA.G4.6586,041,B
TCGA.G4.6588,041,A
TCGA.G4.6625,041,B
TCGA.G4.6628,041,B
TCGA.NH.A8F7,041,B
TCGA.AF.3913,041,A
TCGA.AG.3580,041,A
TCGA.AG.3611,041,A
TCGA.AG.3612,041,A
TCGA.AG.3890,041,B
TCGA.AG.4008,041,A
TCGA.AG.A00H,041,B
TCGA.AG.A014,041,B
TCGA.AG.A015,041,B
TCGA.AG.A01N,041,A
TCGA.AG.A023,041,A
TCGA.BM.6198,041,B
TCGA.G5.6233,041,A
TCGA.G5.6235,041,B
TCGA.G5.6641,041,A
TCGA.3L.AA1B,041,B
TCGA.4N.A93T,041,B
TCGA.4T.AA8H,041,A
TCGA.5M.AAT4,041,B
TCGA.5M.AAT6,041,B
TCGA.5M.AATE,041,B
TCGA.A6.2671,041,B
TCGA.A6.2672,041,B
TCGA.A6.2674,041,B
TCGA.A6.2675,041,A
TCGA.A6.2676,041,B
TCGA.A6.2678,041,B
TCGA.A6.2679,041,B
TCGA.A6.2680,041,B
TCGA.A6.2683,041,B
TCGA.A6.2684,041,B
TCGA.A6.2685,041,A
TCGA.A6.2686,041,B
TCGA.A6.3807,041,A
TCGA.A6.3808,041,A
TCGA.A6.3809,041,A
TCGA.A6.3810,041,A
TCGA.A6.4107,041,B
TCGA.A6.5656,041,B
TCGA.A6.5657,041,B
TCGA.A6.5659,041,B
TCGA.A6.5660,041,B
TCGA.A6.5661,041,B
TCGA.A6.5662,041,B
TCGA.A6.5664,041,B
TCGA.A6.5665,041,A
TCGA.A6.5666,041,B
TCGA.A6.5667,041,A
TCGA.A6.6137,041,A
TCGA.A6.6138,041,B
TCGA.A6.6140,041,B
TCGA.A6.6141,041,A
TCGA.A6.6142,041,B
TCGA.A6.6648,041,A
TCGA.A6.6650,041,B
TCGA.A6.6651,041,A
TCGA.A6.6652,041,B
TCGA.A6.6653,041,B
TCGA.A6.6654,041,B
TCGA.A6.6780,041,B
TCGA.A6.6781,041,B
TCGA.A6.6782,041,A
TCGA.A6.A565,041,A
TCGA.A6.A566,041,A
TCGA.A6.A567,041,B
TCGA.A6.A56B,041,A
TCGA.A6.A5ZU,041,A
TCGA.AA.3488,041,A
TCGA.AA.3489,041,A
TCGA.AA.3492,041,A
TCGA.AA.3494,041,B
TCGA.AA.3495,041,A
TCGA.AA.3502,041,A
TCGA.AA.3509,041,B
TCGA.AA.3510,041,A
TCGA.AA.3511,041,A
TCGA.AA.3514,041,B
TCGA.AA.3517,041,B
TCGA.AA.3518,041,A
TCGA.AA.3519,041,B
TCGA.AA.3526,041,B
TCGA.AA.3532,041,A
TCGA.AA.3534,041,A
TCGA.AA.3538,041,A
TCGA.AA.3542,041,B
TCGA.AA.3544,041,A
TCGA.AA.3548,041,B
TCGA.AA.3549,041,B
TCGA.AA.3553,041,B
TCGA.AA.3555,041,A
TCGA.AA.3558,041,A
TCGA.AA.3561,041,A
TCGA.AA.3655,041,A
TCGA.AA.3660,041,B
TCGA.AA.3663,041,B
TCGA.AA.3664,041,A
TCGA.AA.3666,041,B
TCGA.AA.3667,041,B
TCGA.AA.3673,041,B
TCGA.AA.3675,041,B
TCGA.AA.3678,041,B
TCGA.AA.3679,041,A
TCGA.AA.3680,041,B
TCGA.AA.3681,041,B
TCGA.AA.3685,041,B
TCGA.AA.3696,041,B
TCGA.AA.3710,041,B
TCGA.AA.3811,041,B
TCGA.AA.3812,041,A
TCGA.AA.3815,041,A
TCGA.AA.3818,041,A
TCGA.AA.3819,041,B
TCGA.AA.3821,041,B
TCGA.AA.3831,041,B
TCGA.AA.3833,041,B
TCGA.AA.3837,041,A
TCGA.AA.3841,041,A
TCGA.AA.3842,041,A
TCGA.AA.3846,041,B
TCGA.AA.3848,041,B
TCGA.AA.3851,041,A
TCGA.AA.3854,041,B
TCGA.AA.3855,041,B
TCGA.AA.3856,041,A
TCGA.AA.3858,041,A
TCGA.AA.3861,041,B
TCGA.AA.3864,041,B
TCGA.AA.3866,041,A
TCGA.AA.3869,041,B
TCGA.AA.3875,041,B
TCGA.AA.3877,041,B
TCGA.AA.3930,041,A
TCGA.AA.3941,041,B
TCGA.AA.3947,041,A
TCGA.AA.3949,041,A
TCGA.AA.3955,041,A
TCGA.AA.3956,041,A
TCGA.AA.3966,041,A
TCGA.AA.3967,041,A
TCGA.AA.3968,041,B
TCGA.AA.3970,041,B
TCGA.AA.3971,041,A
TCGA.AA.3973,041,B
TCGA.AA.3975,041,A
TCGA.AA.3977,041,B
TCGA.AA.3980,041,A
TCGA.AA.3982,041,A
TCGA.AA.3989,041,A
TCGA.AA.3994,041,B
TCGA.AA.A004,041,A
TCGA.AA.A00A,041,A
TCGA.AA.A00D,041,B
TCGA.AA.A00E,041,B
TCGA.AA.A00F,041,A
TCGA.AA.A00J,041,B
TCGA.AA.A00K,041,B
TCGA.AA.A00N,041,B
TCGA.AA.A00O,041,A
TCGA.AA.A00Q,041,A
TCGA.AA.A00R,041,A
TCGA.AA.A00U,041,B
TCGA.AA.A00W,041,A
TCGA.AA.A010,041,A
TCGA.AA.A017,041,B
TCGA.AA.A01C,041,A
TCGA.AA.A01D,041,A
TCGA.AA.A01F,041,A
TCGA.AA.A01G,041,B
TCGA.AA.A01I,041,A
TCGA.AA.A01K,041,A
TCGA.AA.A01P,041,B
TCGA.AA.A01Q,041,B
TCGA.AA.A01R,041,B
TCGA.AA.A01S,041,B
TCGA.AA.A01T,041,A
TCGA.AA.A01V,041,A
TCGA.AA.A01X,041,A
TCGA.AA.A01Z,041,A
TCGA.AA.A029,041,A
TCGA.AA.A02E,041,B
TCGA.AA.A02F,041,A
TCGA.AA.A02H,041,B
TCGA.AA.A02J,041,A
TCGA.AA.A02K,041,A
TCGA.AA.A02R,041,B
TCGA.AA.A02W,041,B
TCGA.AA.A02Y,041,B
TCGA.AA.A03F,041,A
TCGA.AA.A03J,041,A
TCGA.AD.5900,041,B
TCGA.AD.6889,041,A
TCGA.AD.6890,041,B
TCGA.AD.6899,041,A
TCGA.AD.6901,041,B
TCGA.AD.6963,041,B
TCGA.AD.6965,041,A
TCGA.AD.A5EK,041,B
TCGA.AU.3779,041,B
TCGA.AU.6004,041,B
TCGA.AY.4070,041,B
TCGA.AY.5543,041,A
TCGA.AY.6197,041,A
TCGA.AY.6386,041,B
TCGA.AY.A54L,041,B
TCGA.AY.A69D,041,A
TCGA.AY.A71X,041,A
TCGA.AY.A8YK,041,A
TCGA.AZ.4308,041,B
TCGA.AZ.4315,041,A
TCGA.AZ.4323,041,B
TCGA.AZ.4614,041,B
TCGA.AZ.4615,041,A
TCGA.AZ.4616,041,A
TCGA.AZ.4682,041,B
TCGA.AZ.4684,041,B
TCGA.AZ.5403,041,B
TCGA.AZ.5407,041,A
TCGA.AZ.6598,041,B
TCGA.AZ.6599,041,A
TCGA.AZ.6600,041,B
TCGA.AZ.6603,041,B
TCGA.AZ.6605,041,A
TCGA.AZ.6606,041,A
TCGA.AZ.6607,041,A
TCGA.CA.5254,041,B
TCGA.CA.5255,041,A
TCGA.CA.5256,041,B
TCGA.CA.5796,041,A
TCGA.CA.5797,041,B
TCGA.CA.6715,041,B
TCGA.CA.6716,041,A
TCGA.CA.6717,041,B
TCGA.CA.6718,041,A
TCGA.CA.6719,041,B
TCGA.CK.4947,041,B
TCGA.CK.4948,041,B
TCGA.CK.4950,041,A
TCGA.CK.4951,041,A
TCGA.CK.4952,041,A
TCGA.CK.5913,041,A
TCGA.CK.5914,041,A
TCGA.CK.5916,041,A
TCGA.CK.6747,041,A
TCGA.CK.6748,041,A
TCGA.CK.6751,041,B
TCGA.CM.4743,041,A
TCGA.CM.4744,041,A
TCGA.CM.4746,041,A
TCGA.CM.4747,041,A
TCGA.CM.4748,041,B
TCGA.CM.4750,041,A
TCGA.CM.4751,041,B
TCGA.CM.4752,041,B
TCGA.CM.5341,041,B
TCGA.CM.5344,041,A
TCGA.CM.5348,041,B
TCGA.CM.5349,041,A
TCGA.CM.5860,041,A
TCGA.CM.5861,041,A
TCGA.CM.5862,041,A
TCGA.CM.5863,041,B
TCGA.CM.5864,041,B
TCGA.CM.5868,041,B
TCGA.CM.6161,041,B
TCGA.CM.6162,041,B
TCGA.CM.6163,041,A
TCGA.CM.6164,041,B
TCGA.CM.6165,041,B
TCGA.CM.6166,041,B
TCGA.CM.6167,041,B
TCGA.CM.6168,041,A
TCGA.CM.6169,041,B
TCGA.CM.6170,041,A
TCGA.CM.6171,041,B
TCGA.CM.6172,041,A
TCGA.CM.6674,041,B
TCGA.CM.6675,041,A
TCGA.CM.6676,041,B
TCGA.CM.6677,041,B
TCGA.CM.6678,041,B
TCGA.CM.6679,041,A
TCGA.CM.6680,041,B
TCGA.D5.5537,041,A
TCGA.D5.5538,041,B
TCGA.D5.5539,041,B
TCGA.D5.5540,041,A
TCGA.D5.5541,041,A
TCGA.D5.6529,041,A
TCGA.D5.6530,041,A
TCGA.D5.6531,041,A
TCGA.D5.6532,041,B
TCGA.D5.6533,041,B
TCGA.D5.6534,041,A
TCGA.D5.6535,041,A
TCGA.D5.6536,041,A
TCGA.D5.6537,041,B
TCGA.D5.6538,041,A
TCGA.D5.6539,041,B
