set,setSize,pMANOVA,s.snp_score,s.rnaSeq_score,s.dnaM_score,p.snp_score,p.rnaSeq_score,p.dnaM_score,s.dist,SD,p.adjustMANOVA
REACTOME_POLYMERASE_SWITCHING_ON_THE_C_STRAND_OF_THE_TELOMERE,25,0.43355626772247136,0.08337113207289949,0.06853678070661397,-0.12375754438563255,0.5290372624100937,0.7606010079393016,0.1325069676068056,0.16420708195782893,0.1155418063261117,0.6598704708226062
"NABA_PROTEOGLYCANS",33,0.43366930871663123,-0.11533805388483773,0.08046877040502129,0.050281077390624145,0.1635622512660815,0.5721923815830927,0.5278449013696812,0.1493528587875026,0.10542082802783793,0.6598704708226062
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS,23,0.43432410863747095,0.1509510961552806,0.16092299275484237,0.010247994346723889,0.2361773209924121,0.23282191940643837,0.9522158433618886,0.22087884555970114,0.08426125713678453,0.6601083001851755
BIOCARTA_TRKA_PATHWAY,14,0.43433422864575555,0.1941445296539258,0.16628716657710127,0.07269674107033541,0.22189489103992185,0.3327561866129892,0.5381426019745197,0.26575992234539825,0.06361965861793557,0.6601083001851755
WP_OSTEOBLAST_SIGNALING,14,0.4345283523220371,0.014059186218192157,-0.10759494137984577,0.15523508859503127,0.9861324503969295,0.3433200479199785,0.17147352041624148,0.18939974883499042,0.1315357915994409,0.6601083001851755
BIOCARTA_D4GDI_PATHWAY,12,0.4348998986343826,-0.2373736871958869,0.053093420151233334,-0.0269755255965464,0.10575787644851896,0.870094495900457,0.7866950611960819,0.24473017308361483,0.15002753243329847,0.6603167641981089
WP_GALANIN_RECEPTOR_PATHWAY,21,0.43551087537614475,-0.032496629322110164,-0.053052166851582656,0.13548987364087914,0.6792089655249469,0.4881659404172899,0.1458761509024829,0.14909080851671638,0.10343282549068669,0.6608883396930404
REACTOME_PROLACTIN_RECEPTOR_SIGNALING,15,0.4365829710476927,0.15054989822477008,0.15790679564610965,0.1097167570132974,0.34012419547963213,0.34626468228735485,0.32400676163138176,0.24420809719627606,0.02596070487068266,0.6621586719119473
BIOCARTA_VEGF_PATHWAY,25,0.43714598934935667,0.15089777772733545,0.024453539081734962,0.09540517220355574,0.2170186770469451,0.9745827783763517,0.27188414906965824,0.1801950659143041,0.0633794248910702,0.6626559429728279
WP_METABOLIC_PATHWAY_OF_LDL_HDL_AND_TG_INCLUDING_DISEASES,16,0.43747720521386957,0.22455191599063712,0.029754914861900773,0.06906554799379955,0.12615479746379438,0.9886400770335064,0.5334605631601239,0.23680998258770458,0.10301068565835589,0.6628014861788626
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI,26,0.43929217870706283,-0.08130744617379235,0.08326059107104272,0.10431683222605555,0.35878241865609506,0.597432606154402,0.2183021525816459,0.15628572652191422,0.10163855641902479,0.6651936376123069
REACTOME_THE_NLRP3_INFLAMMASOME,16,0.4397697026975008,-0.10692014386391038,-0.056984486751837364,0.13174540194641696,0.3637226834920143,0.5257493279196501,0.21754457367936833,0.17898603249492007,0.12587942875109462,0.6653281601956734
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,119,0.43985321591360527,0.004865156900326204,-0.010964984236792817,-0.04807271160580886,0.6966586048618707,0.43420764648004395,0.1640625588195452,0.0495468084957364,0.027172273616339067,0.6653281601956734
REACTOME_INTERLEUKIN_35_SIGNALLING,12,0.4403300139757361,0.06137802538831219,-0.18506867986968326,0.10573150750056914,0.775416191604344,0.16783104074985675,0.3961047583640448,0.2218035841631476,0.1566673540140476,0.6656920490255496
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_LATE_STAGE_BRANCHING_MORPHOGENESIS_PANCREATIC_BUD_PRECURSOR_CELLS,15,0.4408739500967144,0.003517276586977945,-0.05636128746588305,-0.15557353303916646,0.9258548615554281,0.541963556190574,0.12976311178561706,0.16550555924708338,0.0803517245326531,0.6661569926930515
REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS,15,0.4411876095373225,0.16741190523802893,-0.0021025647328585823,0.13502011380512133,0.2828254846861951,0.8282773133588868,0.22063657730399436,0.2150850946156673,0.08998797387352572,0.6662736782830518
REACTOME_OREXIN_AND_NEUROPEPTIDES_FF_AND_QRFP_BIND_TO_THEIR_RESPECTIVE_RECEPTORS,8,0.4415594650018402,0.2496315959870479,-0.11598886113662457,-0.10245970356788793,0.22549807835270472,0.44680361358846943,0.45881112885804565,0.29371302401839683,0.2072959398195916,0.6664780784012778
PID_ILK_PATHWAY,44,0.4424714641870723,0.04002381771769314,0.14659074271592257,0.04630556571688335,0.7752736729144577,0.1410850179087546,0.5063353753170023,0.15885514549760588,0.05979560545061291,0.6669131084169314
PID_WNT_CANONICAL_PATHWAY,20,0.44258595693460856,0.0980698908838978,0.17068545174339012,-0.0814212196883207,0.5029160156558559,0.23236102867991829,0.34620496397372125,0.21302732676902875,0.12977406792432478,0.6669131084169314
BIOCARTA_BARR_MAPK_PATHWAY,14,0.44276945375888155,0.16993459977919528,0.16784497053020775,-0.08632702973605555,0.2914489072810785,0.32734454788850265,0.40489746879705946,0.25397255441769967,0.14735320097844457,0.6669131084169314
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_INTERLEUKIN_SIGNALING,5,0.4427943313868271,-0.21285508674688558,0.16389869718604155,0.222264762479771,0.34549492931903014,0.5693827624089939,0.23704610504954932,0.3486713288090877,0.23617765011274847,0.6669131084169314
REACTOME_VLDL_CLEARANCE,6,0.4432414455745908,0.36534717284063434,-0.25779855718420475,0.11039698235386144,0.6463194277030231,0.13970954439913488,0.608111914171289,0.4605715433043392,0.31328319345632505,0.6669167491891557
PID_HEDGEHOG_2PATHWAY,22,0.4433699433208659,0.03422934648107156,-0.07984714667007638,0.12236090851909483,0.879116559962904,0.3449008102427803,0.1807202225233123,0.1500646758084401,0.10138106011505367,0.6669167491891557
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING,29,0.44363691851958387,-0.0014589735217575446,-0.04734682585503936,0.11594712722493795,0.8581504815727286,0.4489255739903596,0.14637563228890105,0.12525009714168112,0.084216786328291,0.6669167491891557
BIOCARTA_ETC_PATHWAY,8,0.4437434012525433,0.14191835147109555,-0.10400860686319408,0.19835512277800543,0.514506604773793,0.4855604506951666,0.18323645023518836,0.2651478144699169,0.16077365196327012,0.6669167491891557
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM,32,0.4440429521856193,0.10736374784081011,0.0035857394321021437,-0.0889553641790414,0.34526889352782086,0.7973294440320019,0.19535152736560601,0.13947361289479052,0.09821313950715324,0.6670112149568631
REACTOME_NOTCH3_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,24,0.44532276056246134,0.030351059533284944,-0.04703484503721186,0.1297194699489253,0.9013882086175702,0.49272539990371,0.1373509619476707,0.1412820029101289,0.08860469050878342,0.6682743412637961
REACTOME_METABOLISM_OF_INGESTED_SEMET_SEC_MESEC_INTO_H2SE,8,0.4453581309061069,0.2218822250393457,-0.15599330267732248,0.11159283408209726,0.285649343105097,0.3308750092422731,0.46336224214134747,0.29328926486843,0.19431761148126458,0.6682743412637961
REACTOME_CTLA4_INHIBITORY_SIGNALING,21,0.44926486037278746,0.17056386424512357,0.14694818688959926,0.015128771219814844,0.19456253264403706,0.30755000967502,0.9110542225536677,0.2256428176011615,0.08375970263027244,0.672892332960599
REACTOME_TRIGLYCERIDE_CATABOLISM,23,0.44929733322217824,-0.04257612517688944,0.04271308676856214,0.16464291260013977,0.9940934747395693,0.9262954934763594,0.10459052384378945,0.17534087625489425,0.10414802103963448,0.672892332960599
PID_RAC1_REG_PATHWAY,36,0.44963197718714365,0.11806190216013705,0.10677233483573367,0.08256607953545164,0.35283093666274556,0.44727319836936996,0.26491682224735724,0.17932122495064082,0.0181353731228861,0.672892332960599
BIOCARTA_HIF_PATHWAY,15,0.4496509665355778,0.18315989007578415,-0.09075548070786972,-0.06199243945865405,0.23556864282345485,0.39037984247707525,0.5269413441577546,0.2136051618316485,0.15053051051177435,0.672892332960599
WP_NANOPARTICLE_TRIGGERED_REGULATED_NECROSIS,12,0.44973164628752693,-0.11347041415442971,-0.1371852395092074,0.11715328239566526,0.40747400251519017,0.2850610523567096,0.344695561626848,0.21312019238836777,0.14049778531872148,0.672892332960599
BIOCARTA_INTEGRIN_PATHWAY,34,0.44986840145414075,0.15451529275813666,0.09440355341410332,0.010255382009369618,0.13935101150293344,0.4683353556273311,0.941886971947133,0.18136201215662623,0.07246293053114317,0.672892332960599
PID_ANTHRAX_PATHWAY,18,0.45023009474912234,0.1296104831154294,-0.10459681394612082,0.08764587065191365,0.3780039544124326,0.2933948583309211,0.39401569620275867,0.18820512602856065,0.12488083418306539,0.6730760779856906
BIOCARTA_ALTERNATIVE_PATHWAY,8,0.45128745326374664,-0.17632443426246122,-0.13365532447600395,0.14793416339065005,0.31573910753851714,0.3929949029674601,0.32531144091591335,0.266155158839453,0.17618973237154292,0.6740139556079084
REACTOME_RELAXIN_RECEPTORS,8,0.45133581768350717,0.0568026339060187,-0.041372072859145924,0.23338261473937189,0.8343113430518369,0.714300793658349,0.11592698901819677,0.24373270706638808,0.13922936773354283,0.6740139556079084
REACTOME_KETONE_BODY_METABOLISM,10,0.45202708005100045,0.2551368510601709,0.1773699612974884,-0.007577945690867035,0.1654186303399094,0.3765847258766595,0.9221781403085216,0.3108252583051546,0.13495214082201745,0.6746887243557835
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL,14,0.4523138618310746,-0.10137575427119232,-0.04830593157465545,0.14914013015589858,0.4170786510314447,0.5941661882231106,0.18953287169338318,0.18669034523045597,0.132009823955287,0.6747593767284109
PID_S1P_S1P2_PATHWAY,23,0.4528321426202112,0.09829905355193215,0.19123360840424042,0.01941913866300936,0.4712955615286474,0.14294322540996454,0.8673907982866059,0.2158937235283258,0.08600298877649622,0.6751751205839975
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES,39,0.4532608725628584,-0.1058283648637788,0.048188892943097326,0.05384561312242047,0.15992231131472953,0.8125909386296687,0.459106255027976,0.12814508287621404,0.0905990189713941,0.6753529699298743
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS,26,0.45351233328381557,-0.06902710567349578,-0.08939796531496705,0.07754004461175394,0.42222067775194105,0.2636315298832918,0.36878207919604056,0.137000715467142,0.0910724991637299,0.6753529699298743
BIOCARTA_SPPA_PATHWAY,16,0.45387019124477146,7.355203659520827e-4,0.224569188518535,-0.06417083013427591,0.9071973174010199,0.1411989459862489,0.49991156903399525,0.23355889377671776,0.15148440167529056,0.6753529699298743
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM,79,0.4539100514716756,0.018750987904059317,0.11795099530197743,-0.05647611039656861,0.7226845403984268,0.3059029711623686,0.22724882810408034,0.13211202778562853,0.08748768769456562,0.6753529699298743
REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS,17,0.45443903403721964,0.19513613122084983,0.03473958762879199,0.09423439604103054,0.17589929913837912,0.9576561110895468,0.37105688444036045,0.2194654188105202,0.08108415750172396,0.6757832178980923
REACTOME_PTK6_PROMOTES_HIF1A_STABILIZATION,6,0.45513185957865965,-0.04329609723936044,-0.19313161867588455,0.21476600538899576,0.7874030669024336,0.31143364699675397,0.21111769186744997,0.29205960220351185,0.20632789600330254,0.6764565296902231
BIOCARTA_ERBB4_PATHWAY,7,0.4556797617292725,0.287174911591098,-0.031975858321625875,-0.12821117768335247,0.18803129544181446,0.7672670378501217,0.3904101926527701,0.3161170533927453,0.21743353535860854,0.6768013487407509
REACTOME_HIGHLY_CALCIUM_PERMEABLE_NICOTINIC_ACETYLCHOLINE_RECEPTORS,9,0.45584420152943406,-0.01850143372785958,-0.255005769821916,-0.028984447007790442,0.8465483469865176,0.11255171222574005,0.8033325554912756,0.2573137070985566,0.1336224986827722,0.6768013487407509
BIOCARTA_PLC_PATHWAY,9,0.45644290902404316,0.2699396654359176,0.10655669825407754,0.10224088276195631,0.16224158300953717,0.6587912871442136,0.4780311444683857,0.3076929492634008,0.09559942637452795,0.6773333952763315
BIOCARTA_MRP_PATHWAY,6,0.45729101960092444,0.013410353439270566,-0.04849203473792182,0.2698365580794303,0.9886085512400016,0.7265995671949631,0.11433891533882841,0.2744869452060402,0.16877963793719927,0.6778431917469804
REACTOME_CRISTAE_FORMATION,27,0.4574791504325346,0.0683672551207837,0.06085183980560109,-0.11416599122053449,0.6866059313833097,0.6011228576511172,0.13880829626501387,0.14632464430793612,0.10328448468861218,0.6778431917469804
WP_CATALYTIC_CYCLE_OF_MAMMALIAN_FLAVINCONTAINING_MONOOXYGENASES_FMOS,5,0.457687688167135,-0.20324865115520685,0.17793595402637716,0.2155045131851956,0.36606749120257054,0.5302262818048283,0.25196414359155983,0.345562459093687,0.23168488387959546,0.6778431917469804
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION,20,0.4579515727511143,-0.1626827888684342,0.15645087438263303,0.044350502252077685,0.16635322233674563,0.5095230905249065,0.6853134904102945,0.23002072284712416,0.16190304304533892,0.6778431917469804
REACTOME_LATE_ENDOSOMAL_MICROAUTOPHAGY,33,0.4579891543954048,-0.04675188681589002,-0.11559794548685207,-0.04123226858731975,0.39883755312671376,0.21149625116805526,0.5367393155198651,0.13133439722511345,0.04143368171073776,0.6778431917469804
REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS,84,0.4585973194555173,-0.03958268047794405,0.04722361359089746,0.058785603482361455,0.3609287699107614,0.7426602595981963,0.2056680160203924,0.08516223019148123,0.05376698427708185,0.6783870058927285
REACTOME_LAMININ_INTERACTIONS,28,0.45890777268545735,-0.07832900551231844,0.14010397184130546,-0.047537903350441654,0.3558264237813067,0.266858172034568,0.497753984124471,0.16740492312119754,0.11823037602733283,0.6784900857437665
REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE,81,0.4596580287673747,0.1122553951159484,0.06265102041110558,-0.01614456072090702,0.1456413899006721,0.5766038277064423,0.6458405225319266,0.12956492940630776,0.06475065798210915,0.6792429601816791
REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS,29,0.46056973429879144,0.17370988081407027,0.06601513438567125,-0.012402065525186922,0.11986484811451416,0.7009379530246256,0.8184286318792443,0.18624428015294256,0.09343899277097259,0.6802334964643576
PID_FOXM1_PATHWAY,40,0.4614057164412305,0.09350572336886566,0.050735373452308316,0.0905330168143076,0.37135234460165145,0.7870129397575281,0.18876739380297242,0.1396911792332634,0.023881625549827895,0.6811112147361904
REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY,41,0.4628436980726107,0.06780868187610949,0.12909568495622414,0.06130969821915991,0.5467717579695281,0.2257421165373909,0.38141749986416396,0.15818531002535144,0.03740158983482014,0.6827810001112931
REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY,24,0.4630214660087584,0.029168932935075345,0.08167574842865918,0.1322480444463663,0.909823092985854,0.6220843668342334,0.12954973072102316,0.15814961204454667,0.051542581146945876,0.6827810001112931
REACTOME_PI_3K_CASCADE_FGFR3,17,0.4637794411029693,0.1586943514114833,0.18087830331426077,0.07383044617935296,0.3788372493368808,0.25239835266527494,0.4648969074642071,0.2516978199404981,0.05649963694639754,0.6835410381946483
REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7,7,0.46444575177995007,-0.11592535932557313,-0.10913694320636191,-0.19741215940696055,0.5191705796810961,0.49794761403866816,0.19199662723795646,0.25361609173889405,0.04912347533880653,0.683956728424707
WP_MOLYBDENUM_COFACTOR_MOCO_BIOSYNTHESIS,7,0.46454690496979745,-0.06677444105348557,-0.1767747346175935,-0.20453096082298333,0.7817268749797481,0.3527691720665115,0.21115317906029282,0.2784619304542342,0.07285525766472259,0.683956728424707
REACTOME_INTERLEUKIN_9_SIGNALING,7,0.4657721031859714,0.23848894957802366,-0.13588059205489755,0.13473238418645156,0.28033728543814684,0.4179147598780739,0.40368984950519515,0.30576678975419186,0.19328276413694181,0.6849745139917048
BIOCARTA_PRION_PATHWAY,12,0.46579690823839814,-0.14419374546334568,-0.005940086124311752,0.19142423992760105,0.4253650741836734,0.834032405736936,0.17061562575294065,0.2397297655398097,0.16867433297948106,0.6849745139917048
REACTOME_INTESTINAL_ABSORPTION,5,0.465967403591944,-0.027345012986272378,0.23277536021881667,-0.24178478625494307,0.8566798634935181,0.39145287892841363,0.17884061953120586,0.33673728769556804,0.2376462207908603,0.6849745139917048
REACTOME_SENSORY_PROCESSING_OF_SOUND,72,0.46636202203313737,0.01221172727725602,-0.04092067022112997,0.07016989158855194,0.8961675914195425,0.35788480333882766,0.18903824035714234,0.08214280991048263,0.055562747408451685,0.6850108948754774
WP_BDNFTRKB_SIGNALING,33,0.46647832053443616,0.1380918600782718,0.09770145683358213,-0.040603308838184964,0.19952603148901946,0.45332426056079267,0.5227757311348986,0.17396426407710963,0.0937119311826337,0.6850108948754774
REACTOME_GLYCOGEN_SYNTHESIS,15,0.4672804997221909,-0.05812005363983868,0.22986472001095937,0.029292153474430083,0.5947525314035633,0.14346783695271859,0.8196630350594055,0.23890115193523875,0.14765132252164198,0.685831483446424
KEGG_NUCLEOTIDE_EXCISION_REPAIR,40,0.46802712666899926,0.09664902037288771,0.12870172853355247,-0.0423542946065764,0.3420568707389019,0.23921736396104762,0.5598010474717405,0.16643032878109615,0.09092988207792232,0.6865697256393752
REACTOME_TICAM1_RIP1_MEDIATED_IKK_COMPLEX_RECRUITMENT,18,0.46860565084798944,-0.08712113811752638,0.04319658794745091,0.13648069177601865,0.4185484460070884,0.9031279555060452,0.17487061272417564,0.1675798828763631,0.11231088703949357,0.6870607305357098
REACTOME_LECTIN_PATHWAY_OF_COMPLEMENT_ACTIVATION,8,0.46929910487326,-0.14204579956235858,-0.06267574923898583,0.1917810336639127,0.4093859798000036,0.6321048457951883,0.19859012753916638,0.24674931324965585,0.1743981143989752,0.6877196451028844
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS,30,0.4696859783327434,0.0814185077690702,0.049823985969552426,0.11300065634618957,0.5139863513358176,0.8221227824558917,0.15044337575250216,0.147920760273553,0.03158833539026104,0.6879288393667728
WP_TCA_CYCLE_IN_SENESCENCE,9,0.4702994562452437,0.05170466618341563,-0.2098976099983201,-0.10599739957457327,0.8463820724276407,0.18228604617275776,0.417040395810672,0.24076093517162844,0.13171999732633682,0.6884695416618685
PID_RHODOPSIN_PATHWAY,22,0.4713584695356675,-0.006495585654651061,-0.14112191266030305,-0.04154875920014581,0.84220567024319,0.13836572576431053,0.5942356035782401,0.1472544948616877,0.06984242477253509,0.6890052624888774
REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN,44,0.4713882145659567,0.08208626971355171,-0.003339316838588,0.0712338299787105,0.6163697854725841,0.2670787667775124,0.30902264414442904,0.10873621864802117,0.04650530527479245,0.6890052624888774
BIOCARTA_CDC42RAC_PATHWAY,8,0.47139891628053787,-0.184319351064387,0.1625373450075309,0.1379333119419184,0.29610014090833386,0.47619426778458995,0.3603354691421544,0.28181130254509035,0.19354659424699952,0.6890052624888774
